"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
101,40.8,40.8,59.2,"Steinmaur ZH","Nein zur Ernährungsinitiative in Steinmaur: 59,2 Prozent. Sowohl Steinmaur als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f3/CHE_Steinmaur_COA.svg/250px-CHE_Steinmaur_COA.svg.png"
102,96.1,96.1,3.9,"Weiach ZH","In Weiach ist die Ernährungsinitiative mit 96,1 Prozent der Stimmen angenommen worden. Weiach sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_Weiach_COA.svg/250px-CHE_Weiach_COA.svg.png"
111,11.7,11.7,88.3,"Bäretswil ZH","In Bäretswil hat die Ernährungsinitiative keine Mehrheit gefunden: 88,3 Prozent lehnen die Vorlage ab. Sowohl Bäretswil als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_B%C3%A4retswil_COA.svg/960px-CHE_B%C3%A4retswil_COA.svg.png"
112,40.6,40.6,59.4,"Bubikon ZH","In Bubikon hat die Ernährungsinitiative keine Mehrheit gefunden: 59,4 Prozent lehnen die Vorlage ab. Sowohl Bubikon als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Bubikon_COA.svg/250px-CHE_Bubikon_COA.svg.png"
113,48.9,48.9,51.1,"Dürnten ZH","In Dürnten findet die Ernährungsinitiative mit 51,1 Prozent keine Mehrheit. Sowohl Dürnten als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_D%C3%BCrnten_COA.svg/250px-CHE_D%C3%BCrnten_COA.svg.png"
114,56,56,44,"Fischenthal ZH","Die Ernährungsinitiative ist in Fischenthal mit 56 Prozent der Stimmen angenommen worden. Fischenthal sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Fischenthal_COA.svg/250px-CHE_Fischenthal_COA.svg.png"
115,41.4,41.4,58.6,"Gossau ZH","In Gossau ZH hat die Ernährungsinitiative keine Mehrheit gefunden: 58,6 Prozent lehnen die Vorlage ab. Sowohl Gossau ZH als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Gossau_ZH_COA.svg/250px-CHE_Gossau_ZH_COA.svg.png"
116,64.5,64.5,35.5,"Grüningen ZH","In Grüningen ist die Ernährungsinitiative mit 64,5 Prozent der Stimmen angenommen worden. Grüningen sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_Gr%C3%BCningen_COA.svg/250px-CHE_Gr%C3%BCningen_COA.svg.png"
117,87,87,13,"Hinwil ZH","In Hinwil wird die Ernährungsinitiative mit 87 Prozent angenommen. Hinwil sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Hinwil_COA.svg/250px-CHE_Hinwil_COA.svg.png"
118,72.9,72.9,27.1,"Rüti ZH","Rüti ZH hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 72,9 Prozent. Rüti ZH sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_R%C3%BCti_ZH_COA.svg/250px-CHE_R%C3%BCti_ZH_COA.svg.png"
119,85,85,15,"Seegräben ZH","In Seegräben ist die Ernährungsinitiative mit 85 Prozent der Stimmen angenommen worden. Seegräben sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Seegr%C3%A4ben_COA.svg/250px-CHE_Seegr%C3%A4ben_COA.svg.png"
120,62.2,62.2,37.8,"Wald ZH","62,2 Prozent der Stimmbürgerinnen und Stimmbürger in Wald ZH sagen Ja zur Ernährungsinitiative. Wald ZH sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/Wald-blazon-modern.svg/250px-Wald-blazon-modern.svg.png"
121,39.6,39.6,60.4,"Wetzikon ZH","Mit 60,4 Prozent wird die Ernährungsinitiative in Wetzikon ZH verworfen. Sowohl Wetzikon ZH als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Wetzikon_COA.svg/250px-CHE_Wetzikon_COA.svg.png"
131,56.2,56.2,43.8,"Adliswil ZH","Die Ernährungsinitiative ist in Adliswil mit 56,2 Prozent der Stimmen angenommen worden. Adliswil sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Adliswil_COA.svg/250px-CHE_Adliswil_COA.svg.png"
135,82.3,82.3,17.7,"Kilchberg ZH","Die Ernährungsinitiative ist in Kilchberg ZH mit 82,3 Prozent der Stimmen angenommen worden. Kilchberg ZH sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Kilchberg_COA.svg/250px-CHE_Kilchberg_COA.svg.png"
136,73.8,73.8,26.2,"Langnau am Albis ZH","Langnau am Albis hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 73,8 Prozent. Langnau am Albis sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Langnau_am_Albis_COA.svg/250px-CHE_Langnau_am_Albis_COA.svg.png"
137,55.6,55.6,44.4,"Oberrieden ZH","In Oberrieden wird die Ernährungsinitiative mit 55,6 Prozent angenommen. Oberrieden sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Oberrieden_COA.svg/250px-CHE_Oberrieden_COA.svg.png"
138,64.1,64.1,35.9,"Richterswil ZH","Die Ernährungsinitiative ist in Richterswil mit 64,1 Prozent der Stimmen angenommen worden. Richterswil sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Richterswil_COA.svg/960px-CHE_Richterswil_COA.svg.png"
139,28.1,28.1,71.9,"Rüschlikon ZH","In Rüschlikon hat die Ernährungsinitiative keine Mehrheit gefunden: 71,9 Prozent lehnen die Vorlage ab. Sowohl Rüschlikon als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_R%C3%BCschlikon_COA.svg/250px-CHE_R%C3%BCschlikon_COA.svg.png"
141,48.2,48.2,51.8,"Thalwil ZH","In Thalwil hat die Ernährungsinitiative keine Mehrheit gefunden: 51,8 Prozent lehnen die Vorlage ab. Sowohl Thalwil als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Thalwil_COA.svg/250px-CHE_Thalwil_COA.svg.png"
151,23,23,77,"Erlenbach ZH","In Erlenbach ZH hat die Ernährungsinitiative keine Mehrheit gefunden: 77 Prozent lehnen die Vorlage ab. Sowohl Erlenbach ZH als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Erlenbach_COA.svg/250px-CHE_Erlenbach_COA.svg.png"
152,53.7,53.7,46.3,"Herrliberg ZH","Die Ernährungsinitiative ist in Herrliberg mit 53,7 Prozent der Stimmen angenommen worden. Herrliberg sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Herrliberg_COA.svg/250px-CHE_Herrliberg_COA.svg.png"
153,44.8,44.8,55.2,"Hombrechtikon ZH","In Hombrechtikon hat die Ernährungsinitiative keine Mehrheit gefunden: 55,2 Prozent lehnen die Vorlage ab. Sowohl Hombrechtikon als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Hombrechtikon_COA.svg/250px-CHE_Hombrechtikon_COA.svg.png"
154,59.6,59.6,40.4,"Küsnacht ZH","Küsnacht ZH hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 59,6 Prozent. Küsnacht ZH sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_K%C3%BCsnacht_COA.svg/250px-CHE_K%C3%BCsnacht_COA.svg.png"
155,46.5,46.5,53.5,"Männedorf ZH","In Männedorf hat die Ernährungsinitiative keine Mehrheit gefunden: 53,5 Prozent lehnen die Vorlage ab. Sowohl Männedorf als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/CHE_M%C3%A4nnedorf_COA.svg/250px-CHE_M%C3%A4nnedorf_COA.svg.png"
156,25.2,25.2,74.8,"Meilen ZH","In Meilen hat die Ernährungsinitiative keine Mehrheit gefunden: 74,8 Prozent lehnen die Vorlage ab. Sowohl Meilen als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Meilen_COA.svg/250px-CHE_Meilen_COA.svg.png"
157,95.4,95.4,4.6,"Oetwil am See ZH","95,4 Prozent der Stimmbürgerinnen und Stimmbürger in Oetwil am See sagen Ja zur Ernährungsinitiative. Oetwil am See sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/CHE_Oetwil_am_See_COA.svg/250px-CHE_Oetwil_am_See_COA.svg.png"
158,46.8,46.8,53.2,"Stäfa ZH","In Stäfa findet die Ernährungsinitiative mit 53,2 Prozent keine Mehrheit. Sowohl Stäfa als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_St%C3%A4fa_COA.svg/250px-CHE_St%C3%A4fa_COA.svg.png"
159,50.4,50.4,49.6,"Uetikon am See ZH","In Uetikon am See ist die Ernährungsinitiative mit 50,4 Prozent der Stimmen angenommen worden. Uetikon am See sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Uetikon_COA.svg/250px-CHE_Uetikon_COA.svg.png"
160,53.6,53.6,46.4,"Zumikon ZH","In Zumikon wird die Ernährungsinitiative mit 53,6 Prozent angenommen. Zumikon sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Zumikon_COA.svg/250px-CHE_Zumikon_COA.svg.png"
161,89.3,89.3,10.7,"Zollikon ZH","89,3 Prozent der Stimmbürgerinnen und Stimmbürger in Zollikon sagen Ja zur Ernährungsinitiative. Zollikon sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Zollikon_COA.svg/250px-CHE_Zollikon_COA.svg.png"
172,30.3,30.3,69.7,"Fehraltorf ZH","In Fehraltorf findet die Ernährungsinitiative mit 69,7 Prozent keine Mehrheit. Sowohl Fehraltorf als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Fehraltorf_COA.svg/330px-CHE_Fehraltorf_COA.svg.png"
173,56.2,56.2,43.8,"Hittnau ZH","In Hittnau wird die Ernährungsinitiative mit 56,2 Prozent angenommen. Hittnau sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Hittnau_COA.svg/250px-CHE_Hittnau_COA.svg.png"
176,64.8,64.8,35.2,"Lindau ZH","Die Ernährungsinitiative ist in Lindau mit 64,8 Prozent der Stimmen angenommen worden. Lindau sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Lindau_COA.svg/250px-CHE_Lindau_COA.svg.png"
177,53.5,53.5,46.5,"Pfäffikon ZH","53,5 Prozent der Stimmbürgerinnen und Stimmbürger in Pfäffikon sagen Ja zur Ernährungsinitiative. Pfäffikon sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/CHE_Pf%C3%A4ffikon_ZH_COA.svg/960px-CHE_Pf%C3%A4ffikon_ZH_COA.svg.png"
178,10.4,10.4,89.6,"Russikon ZH","In Russikon wird die Ernährungsinitiative mit 89,6 Prozent abgelehnt. Sowohl Russikon als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Russikon_COA.svg/250px-CHE_Russikon_COA.svg.png"
180,41,41,59,"Weisslingen ZH","In Weisslingen findet die Ernährungsinitiative mit 59 Prozent keine Mehrheit. Sowohl Weisslingen als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Weisslingen_COA.svg/250px-CHE_Weisslingen_COA.svg.png"
181,74.8,74.8,25.2,"Wila ZH","74,8 Prozent der Stimmbürgerinnen und Stimmbürger in Wila sagen Ja zur Ernährungsinitiative. Wila sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Wila_COA.svg/250px-CHE_Wila_COA.svg.png"
182,2.3,2.3,97.7,"Wildberg ZH","In Wildberg wird die Ernährungsinitiative mit 97,7 Prozent abgelehnt. Wildberg verzeichnet im Kanton Zürich den höchsten Nein-Anteil zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Wildberg_COA.svg/250px-CHE_Wildberg_COA.svg.png"
191,91.4,91.4,8.6,"Dübendorf ZH","Die Ernährungsinitiative ist in Dübendorf mit 91,4 Prozent der Stimmen angenommen worden. Dübendorf sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_D%C3%BCbendorf_COA.svg/250px-CHE_D%C3%BCbendorf_COA.svg.png"
192,97.3,97.3,2.7,"Egg ZH","In Egg wird die Ernährungsinitiative mit 97,3 Prozent angenommen. Egg sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Egg_COA_%28variant%29.svg/250px-CHE_Egg_COA_%28variant%29.svg.png"
193,51.4,51.4,48.6,"Fällanden ZH","Fällanden hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 51,4 Prozent. Fällanden sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_F%C3%A4llanden_COA.svg/250px-CHE_F%C3%A4llanden_COA.svg.png"
194,16.9,16.9,83.1,"Greifensee ZH","In Greifensee hat die Ernährungsinitiative keine Mehrheit gefunden: 83,1 Prozent lehnen die Vorlage ab. Sowohl Greifensee als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/CHE_Greifensee_COA.svg/250px-CHE_Greifensee_COA.svg.png"
195,78.5,78.5,21.5,"Maur ZH","Die Ernährungsinitiative ist in Maur mit 78,5 Prozent der Stimmen angenommen worden. Maur sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Maur_COA.svg/250px-CHE_Maur_COA.svg.png"
196,58.9,58.9,41.1,"Mönchaltorf ZH","Die Ernährungsinitiative ist in Mönchaltorf mit 58,9 Prozent der Stimmen angenommen worden. Mönchaltorf sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_M%C3%B6nchaltorf_COA.svg/250px-CHE_M%C3%B6nchaltorf_COA.svg.png"
197,4.1,4.1,95.9,"Schwerzenbach ZH","In Schwerzenbach hat die Ernährungsinitiative keine Mehrheit gefunden: 95,9 Prozent lehnen die Vorlage ab. Sowohl Schwerzenbach als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Schwerzenbach_COA.svg/250px-CHE_Schwerzenbach_COA.svg.png"
198,24.6,24.6,75.4,"Uster ZH","In Uster wird die Ernährungsinitiative mit 75,4 Prozent abgelehnt. Sowohl Uster als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Uster_COA.svg/250px-CHE_Uster_COA.svg.png"
199,41.3,41.3,58.7,"Volketswil ZH","In Volketswil hat die Ernährungsinitiative keine Mehrheit gefunden: 58,7 Prozent lehnen die Vorlage ab. Sowohl Volketswil als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Volketswil_COA.svg/250px-CHE_Volketswil_COA.svg.png"
200,42.2,42.2,57.8,"Wangen-Brüttisellen ZH","In Wangen-Brüttisellen hat die Ernährungsinitiative keine Mehrheit gefunden: 57,8 Prozent lehnen die Vorlage ab. Sowohl Wangen-Brüttisellen als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Wangen-Br%C3%BCttisellen_COA.svg/250px-CHE_Wangen-Br%C3%BCttisellen_COA.svg.png"
211,43.9,43.9,56.1,"Altikon ZH","Mit 56,1 Prozent wird die Ernährungsinitiative in Altikon verworfen. Sowohl Altikon als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Altikon_COA.svg/250px-CHE_Altikon_COA.svg.png"
213,96.5,96.5,3.5,"Brütten ZH","Brütten hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 96,5 Prozent. Brütten sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Br%C3%BCtten_COA.svg/250px-CHE_Br%C3%BCtten_COA.svg.png"
214,54.3,54.3,45.7,"Dägerlen ZH","In Dägerlen wird die Ernährungsinitiative mit 54,3 Prozent angenommen. Dägerlen sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_D%C3%A4gerlen_COA.svg/250px-CHE_D%C3%A4gerlen_COA.svg.png"
215,82.6,82.6,17.4,"Dättlikon ZH","In Dättlikon ist die Ernährungsinitiative mit 82,6 Prozent der Stimmen angenommen worden. Dättlikon sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_D%C3%A4ttlikon_COA.svg/250px-CHE_D%C3%A4ttlikon_COA.svg.png"
216,4.9,4.9,95.1,"Dinhard ZH","In Dinhard hat die Ernährungsinitiative keine Mehrheit gefunden: 95,1 Prozent lehnen die Vorlage ab. Sowohl Dinhard als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Dinhard_COA.svg/250px-CHE_Dinhard_COA.svg.png"
218,45.9,45.9,54.1,"Ellikon an der Thur ZH","In Ellikon an der Thur hat die Ernährungsinitiative keine Mehrheit gefunden: 54,1 Prozent lehnen die Vorlage ab. Sowohl Ellikon an der Thur als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Ellikon_an_der_Thur_COA.svg/250px-CHE_Ellikon_an_der_Thur_COA.svg.png"
219,50.4,50.4,49.6,"Elsau ZH","Die Ernährungsinitiative ist in Elsau mit 50,4 Prozent der Stimmen angenommen worden. Elsau sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Elsau_COA.svg/330px-CHE_Elsau_COA.svg.png"
220,45.2,45.2,54.8,"Hagenbuch ZH","Nein zur Ernährungsinitiative in Hagenbuch: 54,8 Prozent. Sowohl Hagenbuch als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Hagenbuch_COA.svg/250px-CHE_Hagenbuch_COA.svg.png"
221,64.6,64.6,35.4,"Hettlingen ZH","Die Ernährungsinitiative ist in Hettlingen mit 64,6 Prozent der Stimmen angenommen worden. Hettlingen sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Hettlingen_COA.svg/250px-CHE_Hettlingen_COA.svg.png"
223,78.5,78.5,21.5,"Neftenbach ZH","Die Ernährungsinitiative ist in Neftenbach mit 78,5 Prozent der Stimmen angenommen worden. Neftenbach sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_Neftenbach_COA.svg/250px-CHE_Neftenbach_COA.svg.png"
224,43.7,43.7,56.3,"Pfungen ZH","In Pfungen wird die Ernährungsinitiative mit 56,3 Prozent abgelehnt. Sowohl Pfungen als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Pfungen_COA.svg/250px-CHE_Pfungen_COA.svg.png"
225,16.4,16.4,83.6,"Rickenbach ZH","In Rickenbach ZH findet die Ernährungsinitiative mit 83,6 Prozent keine Mehrheit. Sowohl Rickenbach ZH als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Rickenbach_COA.svg/250px-CHE_Rickenbach_COA.svg.png"
226,43.4,43.4,56.6,"Schlatt ZH","In Schlatt ZH hat die Ernährungsinitiative keine Mehrheit gefunden: 56,6 Prozent lehnen die Vorlage ab. Sowohl Schlatt ZH als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Schlatt_COA.svg/250px-CHE_Schlatt_COA.svg.png"
227,17,17,83,"Seuzach ZH","In Seuzach hat die Ernährungsinitiative keine Mehrheit gefunden: 83 Prozent lehnen die Vorlage ab. Sowohl Seuzach als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Seuzach_COA.svg/250px-CHE_Seuzach_COA.svg.png"
228,41.7,41.7,58.3,"Turbenthal ZH","Mit 58,3 Prozent wird die Ernährungsinitiative in Turbenthal verworfen. Sowohl Turbenthal als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Turbenthal_COA.svg/250px-CHE_Turbenthal_COA.svg.png"
230,75.1,75.1,24.9,"Winterthur ZH","75,1 Prozent der Stimmbürgerinnen und Stimmbürger in Winterthur sagen Ja zur Ernährungsinitiative. Winterthur sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Wappen_Winterthur.svg/960px-Wappen_Winterthur.svg.png"
